time,timestamp,seconds,connectivity,cpuUser,cpuSystem,cpuNice,cpuIdle,cpuIowait,cpuHardIrq,cpuSoftIrq,tasks,tasksRunning,tasksSleeping,tasksStopped,tasksZombie,ramFree,ramUsed,ramCache,memAvail,iface0RX,iface0TX,iface1RX,iface1TX,numEncrypted,alarmtimer:alarmtimer_fired,alarmtimer:alarmtimer_start,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,cachefiles:cachefiles_create,cachefiles:cachefiles_lookup,cachefiles:cachefiles_mark_active,clk:clk_set_rate,cpu-migrations,cs,dma_fence:dma_fence_init,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,udp:udp_fail_queue_rcv_skb,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
55.1466,1663871014771,5.012731633,1,2.8,23.4,0.0,73.5,0.0,0.0,0.3,119,1,68,0,2,529996,112108,305968,717988,6877,115121,84,84,0,0,0,0,2,38,2,61,2,0,0,0,0,18,558569,0,23,7,11,2804,212850,5623,40,0,23949,18732,9925,10380,1921,524,1926,126,147,128,134,128,3691,1384,2024714,251,21,130,45,391099,391040,236,15,21,23,42,556819,370000,25,33,489,43,199,16,24,4,113,656803,540,0,153,1,2,0,60,0,7,67,1,0,0,1
60.1592,1663871021445,5.012595381,1,2.1,26.3,0.0,71.3,0.0,0.0,0.3,118,1,68,0,2,531280,110824,305968,719272,6959,139687,84,84,0,0,0,10,17,47,6,70,4,0,0,0,0,9,547349,0,20,7,20,552,213586,5420,43,1,24219,19076,9074,9884,1798,637,1845,315,16,120,128,124,3595,1336,2015648,235,18,132,44,378750,378646,151,20,17,24,37,545578,359018,21,25,276,29,21,11,19,3,108,646532,361,0,100,1,9,6,55,1,13,68,1,2,1,2
65.172,1663871028092,5.012805707,1,4.7,26.4,0.0,68.6,0.0,0.0,0.3,118,1,68,0,2,530596,111500,305976,718596,6449,119628,56,56,0,0,0,7,12,44,5,57,4,0,0,0,0,20,595910,0,15,7,19,2897,246264,5384,40,1,24203,19157,8409,8578,1372,250,1400,189,15,122,130,120,2846,906,2221872,239,15,131,5,393711,393654,155,22,15,18,36,594156,374582,23,25,276,36,15,13,17,4,110,728768,378,0,112,1,3,0,46,0,6,52,1,0,0,1
70.1848,1663871034735,5.012819268,1,1.9,30.3,0.0,67.8,0.0,0.0,0.0,118,1,68,0,2,530552,111564,305956,718536,9057,121551,84,84,0,0,0,9,13,46,4,84,3,0,0,0,0,34,551401,0,35,7,15,3457,219370,5962,38,1,26105,20431,20231,20360,4375,794,4402,504,13,143,151,139,8970,3237,2055914,280,50,131,47,386739,386648,171,17,50,57,84,549729,357521,31,63,333,47,45,17,57,4,118,643900,425,0,114,1,2,0,85,0,6,91,1,0,0,1
75.1988,1663871041420,5.013990212,1,2.5,23.4,0.0,73.8,0.0,0.0,0.3,118,1,68,0,2,531100,111004,305968,719096,7776,136998,84,84,0,0,0,7,12,76,5,163,4,0,0,0,0,32,550575,0,37,12,20,2644,220790,5949,72,1,24911,19816,16895,17717,3491,344,3534,0,15,132,152,134,6775,2439,2041578,261,54,128,44,380933,380842,182,20,54,60,84,549140,354464,30,63,338,36,23,17,57,4,111,627613,435,0,140,1,3,0,93,2,11,104,1,2,2,2
80.2114,1663871048082,5.012558286,1,4.2,27.1,0.0,68.7,0.0,0.0,0.0,118,1,68,0,2,531052,111036,305984,719064,7351,120617,56,56,0,0,0,0,2,38,2,58,2,0,0,0,0,9,573566,0,29,7,13,796,225724,5591,40,0,24433,19341,8259,8388,1337,123,1325,63,9,133,142,134,2721,856,2093731,263,14,132,5,391749,391690,166,15,14,16,34,571619,372570,21,23,308,38,18,17,16,4,115,698338,382,0,90,1,2,0,46,0,7,53,1,0,0,1
85.2237,1663871054797,5.012329973,1,2.8,24.2,0.0,72.7,0.0,0.0,0.3,118,1,68,0,2,531540,110544,305988,719556,7254,136823,84,84,0,0,0,7,14,40,7,57,4,0,0,0,0,18,550777,0,17,8,22,552,214458,5563,38,1,24296,19159,9116,9353,1737,130,1746,63,18,124,131,125,3426,1264,2004907,241,17,131,45,381424,381367,153,19,17,19,38,549145,361507,21,25,287,41,28,12,19,3,113,667672,396,0,102,1,3,7,59,1,8,67,1,1,0,2
90.2413,1663871061457,5.017606679,1,4.3,30.4,0.0,65.0,0.0,0.0,0.3,118,1,68,0,2,530672,111408,305992,718692,6391,118337,84,84,0,0,0,9,16,46,7,60,5,0,0,0,0,23,532929,0,15,7,24,2851,194829,5401,43,1,24149,19014,9479,10226,1863,200,2010,126,19,118,128,121,3768,1360,1852036,231,19,131,44,382519,382398,155,23,18,23,39,530824,362794,23,27,275,30,21,13,20,4,109,635132,380,0,106,1,4,0,57,0,10,67,1,1,1,2
95.2544,1663871068151,5.013148745,1,2.0,28.9,0.0,69.0,0.0,0.0,0.0,119,1,68,0,2,531296,110788,305988,719320,6718,117290,56,56,0,0,0,9,18,46,9,55,4,0,0,0,0,15,562373,0,15,8,25,1263,213637,5368,39,1,24194,19156,8233,8368,1309,312,1325,126,22,126,136,121,2696,857,2010443,248,14,131,5,391997,391942,158,16,14,16,34,560360,372878,21,23,293,36,20,12,17,3,110,692483,369,0,103,3,4,6,44,3,12,56,1,5,4,3
100.267,1663871074808,5.012732557,1,3.7,25.8,0.0,69.9,0.0,0.0,0.7,119,1,68,0,2,530968,111112,305992,718992,7119,137044,84,84,0,0,0,9,17,78,8,106,4,0,0,0,0,24,599635,0,22,12,25,752,260315,5778,74,1,25415,20080,14012,14506,2532,295,2562,126,166,128,148,132,5092,1809,2282670,251,26,134,45,388412,388347,258,21,26,29,57,597817,364049,31,36,471,48,137,18,29,4,117,720760,598,0,169,3,8,4,94,4,15,109,1,5,4,2
