time,timestamp,seconds,connectivity,cpuUser,cpuSystem,cpuNice,cpuIdle,cpuIowait,cpuHardIrq,cpuSoftIrq,tasks,tasksRunning,tasksSleeping,tasksStopped,tasksZombie,ramFree,ramUsed,ramCache,memAvail,iface0RX,iface0TX,iface1RX,iface1TX,numEncrypted,alarmtimer:alarmtimer_fired,alarmtimer:alarmtimer_start,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,cachefiles:cachefiles_create,cachefiles:cachefiles_lookup,cachefiles:cachefiles_mark_active,clk:clk_set_rate,cpu-migrations,cs,dma_fence:dma_fence_init,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,udp:udp_fail_queue_rcv_skb,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
55.1548,1664005674137,5.012756248,1,2.8,28.4,0.0,68.8,0.0,0.0,0.0,128,1,68,0,2,533420,111904,302748,718296,7028,121994,189,189,0,0,0,9,18,49,9,83,4,0,0,0,0,13,598530,0,28,8,30,2944,254164,5574,43,1,24745,19623,8288,8308,1374,69,1375,0,22,137,147,131,2637,880,2211914,265,22,132,5,390090,390031,166,17,22,23,38,596658,369496,17,30,310,36,17,16,23,4,114,760057,399,0,125,3,4,7,42,2,14,56,1,5,4,3
60.1815,1664005680818,5.026701665,1,2.4,30.0,0.0,67.6,0.0,0.0,0.0,128,1,68,0,2,533728,111576,302768,718620,7046,139620,84,84,0,0,0,0,5,63,5,93,3,0,0,0,0,23,573638,0,21,9,20,2925,240077,5661,64,0,24937,19784,13082,13581,2471,349,2578,315,15,131,148,132,4981,1742,2152328,257,25,131,45,382176,382093,169,17,25,29,54,571438,359112,29,35,326,37,26,17,28,4,118,693966,410,0,101,3,9,5,83,2,8,90,1,5,4,3
65.1949,1664005687542,5.013386977,1,20.4,31.0,0.0,48.3,0.0,0.0,0.3,128,1,68,0,2,534312,111016,302744,719200,6345,120215,56,56,0,0,0,6,14,44,8,61,5,0,0,0,0,13,559371,0,15,7,26,2854,216360,5020,43,1,23950,18905,6248,6406,983,175,1018,0,21,119,129,120,1968,665,1981819,235,11,132,5,385182,385127,161,23,11,12,26,557436,367804,19,20,271,28,11,13,12,4,110,689177,368,0,104,3,5,4,39,2,10,49,1,5,4,2
70.2078,1664005694223,5.012927238,1,3.4,24.1,0.0,71.8,0.0,0.0,0.6,128,1,68,0,2,533224,112088,302760,718120,6817,119735,294,294,0,0,0,6,10,45,4,56,3,0,0,0,0,15,577431,0,17,7,16,2126,231142,5298,39,1,24576,19536,7560,7440,1012,363,1027,126,13,123,133,125,2053,659,2089705,237,10,131,6,391081,391028,156,17,11,11,27,575408,371133,17,18,279,39,19,12,12,3,112,709292,360,0,88,1,2,0,41,0,7,48,1,0,0,1
75.2207,1664005700911,5.012864061,1,1.6,23.9,0.0,74.2,0.0,0.0,0.3,128,1,68,0,2,532712,112584,302776,717604,7510,142006,84,84,0,0,0,6,11,79,5,100,4,0,0,0,0,37,587006,0,15,12,20,2931,249413,5774,73,1,25314,20177,15709,15541,2869,611,2838,126,15,131,141,123,5774,2026,2215399,257,29,130,45,387834,387763,166,21,29,29,63,585037,362309,33,39,305,40,27,11,33,3,111,696875,419,0,110,1,3,0,99,0,11,110,1,0,0,1
80.2348,1664005707603,5.014059373,1,18.1,25.6,0.0,55.6,0.0,0.0,0.6,128,1,68,0,2,533632,111636,302804,718552,6922,121250,56,56,0,0,0,0,2,40,2,58,2,0,0,0,0,13,591114,0,22,7,11,2895,245656,5254,41,0,23922,18878,6079,6204,936,108,934,0,9,128,138,127,1853,623,2189739,253,10,132,5,387468,387416,158,15,10,11,24,589047,370207,17,18,292,29,13,16,11,4,113,751721,344,0,86,1,2,0,42,0,7,49,1,0,0,1
85.2494,1664005714341,5.014574529,1,3.7,23.4,0.0,72.0,0.0,0.0,0.9,128,1,68,0,2,533736,111556,302780,718652,9263,141376,294,294,0,0,0,8,12,39,4,55,3,0,0,0,0,29,537516,0,27,7,16,2189,207761,5691,37,1,25831,20336,17012,17300,3192,878,3228,567,13,141,150,138,7093,2373,1960603,269,29,130,8,382155,382077,169,19,29,36,59,535530,354853,28,42,310,44,38,17,36,4,120,644580,381,0,92,3,2,0,69,0,7,76,1,0,0,1
90.2632,1664005721080,5.013839946,1,4.9,26.9,0.0,67.6,0.0,0.0,0.6,128,1,68,0,2,533736,111552,302784,718656,6593,119604,84,84,0,0,0,8,13,47,5,62,4,0,0,0,0,27,545557,0,15,8,19,2966,208234,5542,41,1,24510,19370,11431,11596,2181,337,2217,252,14,122,132,122,4427,1566,1974949,239,22,131,45,384528,384460,159,19,22,25,48,543656,362738,27,32,286,34,27,12,25,4,112,653040,391,0,101,1,9,6,63,2,12,75,1,2,1,2
95.2764,1664005727730,5.013167134,1,18.0,29.6,0.0,51.8,0.0,0.0,0.6,128,1,68,0,2,533160,112112,302800,718092,6437,120137,56,56,0,0,0,9,13,48,4,63,3,0,0,0,0,8,580586,0,14,7,15,3130,237085,5538,41,1,24400,19097,6709,6860,1076,123,1084,0,151,118,127,119,2065,695,2128207,233,14,135,5,387142,387091,228,17,14,15,28,578598,368632,20,25,434,28,144,11,16,3,109,711573,525,0,152,1,2,0,42,0,8,50,1,0,0,1
100.291,1664005734402,5.014199998,1,3.5,33.2,0.0,62.1,1.1,0.0,0.0,128,1,68,0,2,533208,112048,302816,718152,7782,141641,294,294,0,0,0,8,13,79,5,146,4,0,0,0,0,29,505256,0,31,12,20,1990,169759,5629,74,1,26097,20894,15079,15230,2607,251,2615,63,15,140,160,144,5395,1715,1761849,267,41,132,6,386669,386580,179,20,41,44,68,503349,360140,27,50,336,45,20,18,44,4,123,593048,410,0,125,1,3,0,76,0,11,87,1,0,0,1
